millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
24212,71,139.110285,7,0.000000,97.783672
24361,71,139.110285,6,0.000000,97.783672
24471,71,139.110285,5,0.000000,97.783672
24541,71,139.110285,4,0.000000,108.648524
24542,72,140.394814,3,0.000000,109.676147
24631,72,140.394814,3,0.000000,109.676147
24662,72,140.394814,2,0.000000,110.288333
24672,72,140.394814,1,0.000000,112.315851
24741,72,140.394814,0,0.000000,140.394814
24951,72,140.394814,3,0.000000,111.545134
24961,73,140.796232,6,0.000000,99.305656
25312,74,144.226799,6,0.000000,101.775665
25323,75,144.915401,6,0.000000,102.271458
25453,75,144.915401,6,0.000000,102.271458
25603,75,144.915401,10,0.000000,101.403820
25641,75,144.915401,14,0.000000,100.786318
25713,75,144.915401,13,0.000000,102.160303
25813,75,144.915401,12,0.000000,102.160303
25871,76,146.130532,11,0.000000,103.035197
25921,76,146.130532,11,0.000000,103.035197
25963,76,146.130532,10,0.000000,103.035197
25981,77,147.889514,14,0.000000,103.868132
26112,77,147.889514,14,0.000000,103.992081
26203,77,147.889514,13,0.000000,103.992081
26212,77,147.889514,12,0.000000,103.992081
26323,77,147.889514,11,0.000000,103.992081
26552,77,147.889514,10,0.000000,104.487874
26612,77,147.889514,9,0.000000,104.735771
26663,77,147.889514,13,0.000000,102.519454
26843,77,147.889514,17,0.000000,102.300730
26852,77,147.889514,16,0.000000,102.918232
26871,77,147.889514,15,0.000000,103.062743
27503,77,147.889514,14,0.000000,103.293958
27592,77,147.889514,13,0.000000,103.293958
27782,77,147.889514,12,0.000000,103.582979
28032,77,147.889514,11,0.000000,103.582979
28162,77,147.889514,10,0.000000,103.582979
28172,77,147.889514,9,0.000000,104.216212
28202,77,147.889514,8,0.000000,104.434936
28503,77,147.889514,7,0.000000,105.701403
28552,77,147.889514,6,0.000000,105.701403
28681,77,147.889514,5,0.000000,106.018019
28742,77,147.889514,4,0.000000,106.018019
28812,77,147.889514,3,0.000000,106.018019
29271,77,147.889514,2,0.000000,117.797799
29302,78,150.891307,1,0.000000,120.713046
30042,78,150.891307,1,0.000000,120.713046
30161,79,154.500764,5,0.000000,107.998613
30193,80,157.673294,5,0.000000,110.282835
30252,80,157.673294,5,0.000000,110.282835
30352,80,157.673294,9,0.000000,105.734919
30653,81,161.438952,8,0.000000,110.607483
30721,81,161.438952,8,0.000000,110.607483
30802,81,161.438952,7,0.000000,110.607483
30892,81,161.438952,6,0.000000,111.906888
30932,81,161.438952,5,0.000000,112.556590
31021,81,161.438952,4,0.000000,112.556590
31102,81,161.438952,3,0.000000,113.637236
31142,81,161.438952,7,0.000000,113.066181
31182,81,161.438952,11,0.000000,108.999271
31282,82,163.358489,10,0.000000,110.381338
31613,82,163.358489,10,0.000000,110.381338
31951,82,163.358489,9,0.000000,112.980147
32072,82,163.358489,8,0.000000,112.980147
32111,83,166.812833,7,0.000000,115.467275
32142,83,166.812833,7,0.000000,115.467275
32292,83,166.812833,6,0.000000,116.822911
32302,83,166.812833,10,0.000000,114.404294
32321,83,166.812833,9,0.000000,114.404294
32361,83,166.812833,8,0.000000,127.115882
32421,83,166.812833,12,0.000000,113.782512
32542,83,166.812833,11,0.000000,116.493785
32582,83,166.812833,9,0.000000,129.437539
32612,83,166.812833,9,0.000000,129.437539
33132,83,166.812833,8,0.000000,129.437539
33451,83,166.812833,7,0.000000,129.437539
33551,83,166.812833,6,0.000000,129.437539
33653,83,166.812833,5,0.000000,130.205354
33843,83,166.812833,4,0.000000,130.896223
34032,84,169.359886,3,0.000000,166.167332
34071,84,169.359886,3,0.000000,166.167332
34102,84,169.359886,2,0.000000,166.647216
34133,84,169.359886,1,0.000000,167.440348
34271,85,170.797369,5,0.000000,118.841221
34340,85,170.797369,5,0.000000,118.841221
34340,85,170.797369,5,0.000000,118.841221
34401,85,170.797369,8,0.000000,117.946932
34442,85,170.797369,7,0.000000,118.205679
34602,86,173.402168,6,0.000000,120.081134
34771,86,173.402168,6,0.000000,120.081134
34771,86,173.402168,5,0.000000,121.116122
34822,86,173.402168,4,0.000000,122.498189
34882,86,173.402168,3,0.000000,153.122736
34921,86,173.402168,2,0.000000,155.415084
34973,86,173.402168,1,0.000000,156.061951
35132,87,173.612224,0,0.000000,173.612224
35292,87,173.612224,0,0.000000,173.612224
35512,87,173.612224,4,0.000000,124.531938
35802,88,173.669359,8,0.000000,124.346214
35852,89,173.786877,8,0.000000,124.430827
35961,89,173.786877,8,0.000000,124.430827
36103,89,173.786877,7,0.000000,124.506447
36172,89,173.786877,11,0.000000,124.434458
36240,89,173.786877,10,0.000000,124.434458
36291,89,173.786877,9,0.000000,124.434458
36483,90,175.212400,13,0.000000,125.439681
36531,91,176.114829,13,0.000000,126.089430
36712,91,176.114829,13,0.000000,126.089430
36783,91,176.114829,12,0.000000,126.109998
36851,92,177.033389,11,0.000000,126.771362
37032,92,177.033389,11,0.000000,126.771362
37092,92,177.033389,10,0.000000,126.781646
37141,92,177.033389,9,0.000000,126.822783
37163,92,177.033389,8,0.000000,126.974023
37172,92,177.033389,12,0.000000,125.999400
37191,92,177.033389,11,0.000000,125.999400
37241,92,177.033389,10,0.000000,125.999400
37252,92,177.033389,14,0.000000,124.842014
37281,92,177.033389,18,0.000000,124.585420
37402,92,177.033389,17,0.000000,124.585420
37402,92,177.033389,16,0.000000,124.931448
37653,92,177.033389,15,0.000000,124.931448
37852,92,177.033389,14,0.000000,124.931448
37962,92,177.033389,13,0.000000,125.400312
38083,92,177.033389,12,0.000000,125.400312
38113,92,177.033389,11,0.000000,125.400312
38152,92,177.033389,10,0.000000,125.565652
38430,92,177.033389,9,0.000000,125.565652
38553,92,177.033389,8,0.000000,125.565652
38563,92,177.033389,7,0.000000,125.565652
38652,92,177.033389,6,0.000000,126.215401
39053,92,177.033389,5,0.000000,140.239335
39211,92,177.033389,4,0.000000,140.606759
39632,92,177.033389,3,0.000000,140.891863
40081,92,177.033389,2,0.000000,140.891863
40343,93,180.874996,1,0.000000,179.956436
40413,93,180.874996,1,0.000000,179.956436
40442,94,184.111374,5,0.000000,127.749891
40652,94,184.111374,5,0.000000,127.749891
40781,94,184.111374,9,0.000000,123.672055
40931,95,188.006565,8,0.000000,129.242549
40962,95,188.006565,8,0.000000,129.242549
41402,95,188.006565,7,0.000000,130.625527
41602,95,188.006565,6,0.000000,131.286890
41652,96,189.471719,10,0.000000,131.640667
41721,96,189.471719,10,0.000000,131.640667
41902,96,189.471719,9,0.000000,132.223215
42072,97,190.942280,8,0.000000,133.282019
42182,97,190.942280,8,0.000000,133.282019
42210,97,190.942280,7,0.000000,135.612211
42242,97,190.942280,6,0.000000,135.612211
42291,97,190.942280,5,0.000000,135.612211
42382,97,190.942280,4,0.000000,135.612211
42411,97,190.942280,3,0.000000,169.515264
42572,97,190.942280,7,0.000000,134.029845
42721,97,190.942280,11,0.000000,132.176937
42863,97,190.942280,10,0.000000,132.176937
42922,98,191.657104,9,0.000000,133.856706
43451,98,191.657104,9,0.000000,133.856706
43523,98,191.657104,8,0.000000,134.557841
43572,98,191.657104,7,0.000000,149.508712
43731,98,191.657104,11,0.000000,134.429173
43763,98,191.657104,10,0.000000,134.958575
43782,99,191.887719,9,0.000000,135.124618
43861,99,191.887719,9,0.000000,135.124618
43883,99,191.887719,8,0.000000,136.179529
43953,99,191.887719,7,0.000000,136.179529
43982,99,191.887719,6,0.000000,151.310587
44060,99,191.887719,10,0.000000,135.930464
44100,99,191.887719,9,0.000000,135.930464
44271,99,191.887719,8,0.000000,136.457920
44302,99,191.887719,7,0.000000,136.540941
44642,99,191.887719,6,0.000000,136.669609
44711,99,191.887719,5,0.000000,137.728414
